AttendanceID,EmployeeID,AttendanceDate,Status,HoursWorked,OvertimeHours
14456,724,2025-12-15,Absent,0.0,0.0
14457,724,2025-06-06,Absent,0.0,0.0
14458,724,2025-10-21,Present,7.5,
14459,724,28/08/2025,Present,9.2,0.0
14460,724,2025-10-24,Present,8.7,0.0
14461,724,2025-03-03,Absent,0.0,0.0
14462,725,2025-09-24,Present,7.4,
14463,725,2025-02-24,Leave,0.0,0.0
14464,725,2025-09-28,Present,8.8,0.0
14465,725,2025-12-16,Present,8.9,3.6
14466,725,2025-04-06,Present,7.6,
14467,725,2025-10-05,Present,9.5,0.0
14468,725,16-Oct-2025,Absent,0.0,0.0
14469,725,2025-03-04,Present,7.4,
14470,725,2025-09-28,Absent,0.0,0.0
14471,725,28-Jun-2025,Late,6.3,0.0
14472,725,2025-11-06,Present,8.6,0.0
14473,725,2025-06-23,Late,5.8,0.0
14474,725,08-Sep-2025,Late,5.9,3.6
14475,725,2025-12-10,Present,8.6,0.0
14476,725,2025-04-27,Present,8.2,0.0
14477,725,2025-01-10,Absent,0.0,0.0
14478,725,09/08/2025,Present,7.3,0.0
14479,725,07-25-2025,Present,7.0,0.0
14480,725,2025-02-03,Present,7.3,0.0
14481,725,2025-01-09,Present,,0.0
14482,725,2025-02-21,Present,8.9,3.9
14483,725,2025-07-01,Present,7.1,
14484,725,2025-06-06,Present,8.7,0.0
14485,725,2025-01-13,Present,7.1,0.0
14486,725,2025-03-01,Present,9.0,0.0
14487,725,2025-08-21,Present,8.0,0.0
14488,725,2025-10-10,Present,7.2,0.0
14489,725,21/12/2025,Present,8.4,0.0
14490,725,2025-07-10,Present,7.7,0.0
14491,725,2025-06-11,Present,8.6,0.0
14492,725,2025-03-25,Present,8.6,0.0
14493,725,29/07/2025,Late,6.6,0.0
14494,726,2025-04-22,Absent,0.0,0.0
14495,726,2025-05-16,Present,9.5,0.0
14496,726,2025-01-22,Absent,0.0,0.0
14497,726,2025-11-21,Present,8.0,0.0
14498,726,01-21-2025,Present,8.2,0.0
14499,726,2025-06-14,Present,9.0,0.0
14500,726,16-May-2025,Absent,0.0,0.0
14501,726,2025-04-30,Leave,0.0,0.0
14502,726,2025-01-11,Present,8.4,0.0
14503,726,30/11/2025,Present,7.1,0.0
14504,726,2025-10-23,Present,9.1,0.0
14505,727,2025-12-22,Present,7.1,0.0
14506,727,2025-08-09,Absent,0.0,0.0
14507,727,01-Jul-2025,Present,7.4,0.0
14508,727,2025-10-26,Absent,0.0,0.0
14509,727,2025-01-04,Late,4.8,0.0
14510,727,2025-05-02,Present,7.2,0.0
14511,727,2025-05-09,Present,7.1,0.0
14512,727,2025-05-08,Present,7.1,2.0
14513,727,2025-02-08,Present,7.6,0.0
14514,727,2025-05-28,Absent,0.0,0.0
14515,727,26/06/2025,Present,7.3,0.0
14516,727,2025-03-03,Present,8.6,0.0
14517,727,2025-03-15,Present,7.6,0.6
14518,727,27-May-2025,PRESENT,8.0,0.0
14519,727,2025-03-29,Absent,0.0,0.0
14520,727,04-15-2025,Present,7.8,0.0
14521,727,04-28-2025,Present,7.8,0.0
14522,727,2025-05-24,present,8.1,0.0
14523,727,28/06/2025,Present,8.7,0.0
14524,727,2025-06-06,Present,8.5,0.0
14525,727,2025-04-10,Absent,0.0,
14526,727,2025-02-20,Present,9.3,
14527,727,2025-06-17,Present,8.3,0.0
14528,727,2025-04-29,Present,8.2,0.0
14529,727,08/01/2025,Present,7.5,0.0
14530,727,2025-11-06,Present,8.9,0.0
14531,728,2025-01-24,Absent,0.0,0.0
14532,728,2025-10-08,Present,7.4,0.0
14533,728,2025-02-23,Present,8.2,0.0
14534,728,2025-01-06,Present,8.1,0.0
14535,728,2025-12-14,Present,8.6,0.0
14536,728,2025-02-05,Present,9.3,0.0
14537,728,2025-12-10,Absent,0.0,0.0
14538,728,2025-05-26,Present,9.4,0.0
14539,728,2025-04-05,Present,7.4,0.0
14540,728,2025-08-10,Absent,0.0,0.0
14541,728,04-16-2025,Leave,0.0,0.0
14542,728,2025-07-13,Absent,0.0,
14543,728,07/10/2025,Present,7.7,0.0
14544,728,11/08/2025,Present,9.0,2.3
14545,728,2025-10-16,Late,5.9,3.0
14546,728,2025-02-13,Late,6.3,0.0
14547,728,2025-03-19,Present,9.4,0.0
14548,728,04-Jan-2025,Present,8.5,2.1
14549,729,2025-04-28,Absent,0.0,0.0
14550,729,2025-11-25,Present,8.4,0.0
14551,729,2025-05-22,Present,,0.0
14552,729,2025-07-25,Late,6.3,0.0
14553,729,2025-10-25,Absent,0.0,0.0
14554,729,02/09/2025,Absent,0.0,0.0
14555,729,2025-12-20,Present,8.6,0.0
14556,729,2025-02-19,Absent,0.0,0.0
14557,729,2025-04-30,Present,9.4,0.0
14558,729,2025-03-09,Present,8.5,0.0
14559,729,2025-09-07,Present,8.0,0.0
14560,729,02-22-2025,Present,8.7,0.0
14561,729,2025-04-17,Present,8.6,0.0
14562,729,2025-12-19,Present,7.0,0.0
14563,729,2025-03-31,Absent,0.0,0.0
14564,729,2025-07-23,Present,8.2,0.0
14565,729,2025-11-30,Late,6.7,0.0
14566,729,2025-02-07,Present,8.2,0.0
14567,729,2025-09-24,Present,8.9,2.1
14568,729,2025-09-19,Present,9.5,0.0
14569,729,08/01/2025,Present,7.7,0.0
14570,729,2025-12-20,Present,7.2,0.0
14571,729,2025-02-06,Absent,0.0,
14572,729,2025-12-22,Absent,0.0,0.0
14573,729,2025-10-28,Absent,0.0,0.0
14574,729,2025-09-04,Present,8.1,0.0
14575,729,2025-09-19,Present,8.4,0.0
14576,729,2025-11-21,Late,5.5,0.0
14577,729,2025-06-18,Present,7.6,0.0
14578,730,2025-01-30,Present,8.7,0.0
14579,730,2025-04-05,Present,7.9,0.0
14580,730,2025-09-22,absent,,0.0
14581,730,2025-08-06,Present,8.6,0.0
14582,730,2025-06-12,Absent,0.0,0.0
14583,730,2025-08-04,Present,8.9,0.0
14584,730,2025-05-05,Present,8.9,0.0
14585,730,2025-01-22,Present,,0.0
14586,730,2025-09-19,Present,8.4,0.0
14587,730,13/02/2025,Late,5.8,0.0
14588,730,2025-12-11,Present,9.2,0.0
14589,730,2025-03-23,Absent,0.0,0.0
14590,730,2025-01-27,Present,9.2,0.0
14591,730,2025-10-10, Absent,0.0,0.0
14592,730,2025-12-14,Present,7.9,0.0
14593,730,2025-01-20,Present,7.2,0.0
14594,730,2025-02-09,Present,7.4,0.0
14595,730,2025-01-01,Absent,0.0,0.0
14596,730,2025-08-13,Absent,0.0,0.0
14597,730,2025-03-23,Absent,0.0,0.0
14598,730,2025-10-15,Absent,0.0,0.0
14599,730,03-Aug-2025,Absent,0.0,0.0
14600,730,08-Oct-2025,Present,7.9,0.0
14601,730,2025-07-26,absent,0.0,0.0
14602,730,2025-08-18,Present,8.4,
14603,730,2025-08-06,Present,8.6,0.0
14604,731,2025-04-24,Present,7.8,2.8
14605,731,2025-08-20,present,9.3,0.0
14606,731,12-27-2025,Late,6.5,0.0
14607,731,2025-11-09,Present,7.4,0.0
14608,731,11-24-2025,Absent,0.0,0.0
14609,731,2025-05-03,Late,6.2,0.0
14610,731,2025-10-26,Absent,0.0,0.0
14611,731,2025-07-04,Present,8.4,0.0
14612,731,2025-12-24,Late,7.1,0.0
14613,731,2025-11-26,Absent,0.0,0.0
14614,731,2025-08-01,Late,5.6,0.0
14615,731,2025-12-12,Absent,0.0,0.0
14616,731,2025-07-10,Late,5.8,2.6
14617,732,2025-09-17,Present,8.3,0.0
14618,732,2025-09-04,Present,8.8,0.0
14619,732,2025-09-26,Present,7.1,2.5
14620,732,2025-11-09,Present,7.3,
14621,732,2025-04-30,Present,7.8,0.0
14622,732,2025-12-15,Present,8.7,0.0
14623,732,2025-12-24,Late,5.0,0.0
14624,732,2025-10-05,Present,7.8,0.0
14625,732,2025-04-08,Present,8.8,0.0
14626,732,2025-07-13,Absent,0.0,0.0
14627,732,2025-03-08,PRESENT,8.6,0.0
14628,732,2025-04-04,PRESENT,7.2,0.0
14629,732,2025-09-12,Present,8.4,
14630,732,03-Sep-2025,Present,7.4,0.0
14631,732,2025-06-20,present,7.6,0.0
14632,732,07-Oct-2025,Present,8.1,0.0
14633,733,25/02/2025,Present,7.3,0.0
14634,733,2025-08-13,Present,9.5,0.0
14635,733,2025-03-24,Present,7.4,3.2
14636,733,18/09/2025,Present,9.1,0.0
14637,733,2025-01-16,Present,9.5,0.0
14638,733,02-16-2025,Present,8.1,0.0
14639,733,2025-10-09,Present,9.2,0.0
14640,733,2025-07-12,Present,9.4,0.0
14641,733,2025-01-08,Present,7.4,0.0
14642,733,2025-02-22,Present,8.2,0.0
14643,733,2025-01-02,Present,7.2,0.0
14644,733,15-Sep-2025,Late,6.4,0.0
14645,733,12-14-2025,Absent,0.0,0.0
14646,733,2025-03-07,Present,8.5,1.2
14647,733,13-Dec-2025,Present,9.0,0.0
14648,733,29-May-2025,Absent,0.0,0.0
14649,733,2025-01-22,Absent,0.0,0.0
14650,733,2025-07-26,Present,7.1,0.0
14651,733,2025-06-13,Present,9.0,0.0
14652,733,2025-04-19,PRESENT,7.1,0.0
14653,733,2025-01-06,Present,8.6,0.0
14654,733,2025-12-09,Present,7.2,1.4
14655,733,2025-06-24,Present,8.8,0.0
14656,733,06-22-2025,Present,7.7,0.0
14657,734,2025-09-25,Present,8.3,0.0
14658,734,2025-05-26,Absent,0.0,0.0
14659,734,2025-10-20,Present,9.3,
14660,734,09/08/2025,Present,7.1,0.0
14661,734,28/07/2025,Present,9.0,
14662,734,2025-02-04,Present,7.2,0.0
14663,734,2025-02-10,Present,7.3,0.0
14664,734,2025-12-21,Late,4.9,0.0
14665,734,2025-07-11,Present,9.5,0.0
14666,734,2025-10-30,Absent,0.0,0.0
14667,734,2025-02-13,Present,7.5,0.0
14668,734,2025-12-20,Present,9.2,0.0
14669,734,14/11/2025,Present,9.5,0.0
14670,734,20-Jun-2025,Present,8.0,0.0
14671,734,2025-07-21,Present,8.6,0.0
14672,734,2025-04-08,Present,8.9,0.0
14673,734,2025-08-02,Absent,0.0,0.0
14674,735,2025-04-10,Late,5.7,0.0
14675,735,22/03/2025,Present,7.4,0.0
14676,735,2025-12-27,Present,8.1,0.0
14677,735,2025-07-24,Present,8.9,3.2
14678,735,2025-12-27,Present,7.6,0.0
14679,735,2025-12-17,Absent,0.0,0.0
14680,735,2025-08-27,Present,7.4,
14681,735,2025-01-19,Leave,0.0,0.0
14682,735,2025-05-29,Present,9.3,0.0
14683,735,2025-04-25,Present,7.1,0.0
14684,735,2025-05-14,Present,8.8,
14685,735,2025-07-19,Absent,0.0,0.0
14686,735,2025-10-16,Present,9.1,0.0
14687,735,2025-11-10,Absent,0.0,0.0
14688,735,2025-03-26,Absent,0.0,0.0
14689,735,2025-11-07,Late,7.2,
14690,735,28/11/2025,Present,7.2,0.0
14691,735,2025-02-05,Present,8.2,1.5
14692,735,04-12-2025,Leave,0.0,0.0
14693,735,2025-06-15,Present,8.0,0.0
14694,735,2025-11-09,Present,8.7,0.0
14695,735,2025-09-01,Absent,0.0,0.0
14696,735,2025-07-25,Present,7.5,0.0
14697,735,2025-10-13,Present,7.9,0.0
14698,735,01-30-2025,Present,9.0,0.0
14699,735,2025-08-03,Present,8.6,0.0
14700,735,2025-04-12,Present,7.8,2.8
14701,736,2025-12-15,Present,8.9,0.0
14702,736,2025-01-27,Present,8.5,0.0
14703,736,2025-09-06,Present,7.6,0.0
14704,736,2025-09-07,Present,7.0,0.0
14705,736,03/12/2025,Present,9.0,0.0
14706,736,2025-03-07,Present,,2.9
14707,736,2025-11-04,Present,7.2,0.0
14708,736,10-Feb-2025,Present,8.5,0.0
14709,736,06-18-2025,Present,9.1,0.0
14710,736,02-Mar-2025,PRESENT,8.0,1.2
14711,736,2025-11-06,Present,8.5,0.0
14712,736,2025-01-13,Present,9.1,0.0
14713,736,2025-11-16,Present,7.1,0.0
14714,736,2025-06-02,Late,6.3,0.0
14715,736,2025-09-28,Absent,0.0,0.0
14716,736,2025-10-29,Present,8.6,0.0
14717,736,2025-03-03,Leave,0.0,0.0
14718,736,2025-07-18,Present,8.5,0.0
14719,736,07-Oct-2025,Present,8.6,0.0
14720,736,11-06-2025,Present,8.6,0.0
14721,737,2025-01-05,Present,7.3,0.0
14722,737,2025-08-06,Absent,0.0,0.0
14723,737,2025-02-10,Present,7.6,0.0
14724,737,2025-10-04,Present,8.5,0.0
14725,737,2025-01-20,Present,7.0,0.0
14726,737,2025-05-27,Present,8.6,0.0
14727,737,05-30-2025,Late,6.5,0.0
14728,737,23/08/2025,Absent,0.0,0.0
14729,737,2025-03-12,Present,7.6,0.0
14730,737,19/03/2025,Present,8.5,0.0
14731,737,2025-02-01,Present,8.3,0.0
14732,737,2025-11-29,Absent,0.0,0.0
14733,737,2025-09-01,Late,5.3,2.1
14734,737,2025-06-12,Present,9.3,0.0
14735,738,2025-05-06,Present,8.1,0.0
14736,738,2025-07-15,Present,8.6,0.0
14737,738,2025-10-07,Leave,0.0,0.0
14738,738,14-Oct-2025,Present,,0.8
14739,738,2025-06-10,Present,7.2,
14740,738,2025-11-08,Present,8.9,0.0
14741,738,2025-01-10,Present,7.9,0.0
14742,738,2025-10-01,Present,7.6,0.0
14743,738,2025-08-29,Present,8.9,1.1
14744,738,2025-10-22,Present,7.6,0.0
14745,738,2025-11-04,Present,8.1,0.0
14746,738,2025-07-21,Present,7.8,0.0
14747,738,2025-11-10,Present,8.5,0.0
14748,738,2025-09-02,Present,7.8,0.0
14749,738,2025-12-13,Present,8.0,0.0
14750,738,2025-02-17,Present,9.2,0.0
14751,739,2025-09-04,Absent,0.0,0.0
14752,739,07-26-2025,Late,7.2,0.0
14753,739,2025-08-14,Present,9.1,0.0
14754,739,2025-07-30,Absent,0.0,0.0
14755,739,2025-04-30,Present,9.2,0.0
14756,739,2025-07-20,Present,8.4,0.0
14757,739,05-04-2025,Absent,0.0,0.0
14758,739,2025-04-12,LATE,6.4,0.0
14759,739,2025-03-08,Present,8.4,0.0
14760,739,2025-09-22,Present,9.0,2.4
14761,739,2025-05-10,Present,7.3,0.0
14762,739,2025-05-22,Present,9.0,0.0
14763,739,2025-06-10,Present,8.9,0.0
14764,740,2025-05-08,Present,,0.0
14765,740,2025-11-29,Late,5.1,
14766,740,2025-02-25,Present,7.7,0.0
14767,740,2025-01-25,Present,8.3,0.0
14768,741,2025-02-09,Present,,
14769,741,2025-11-12,Late,5.7,0.0
14770,741,17-Sep-2025,Absent,0.0,0.0
14771,741,2025-01-05,Present,7.5,0.0
14772,741,10-29-2025,Absent,0.0,0.0
14773,741,2025-01-10,Present,7.7,0.0
14774,741,2025-06-14,Absent,0.0,0.0
14775,741,2025-11-21,Present,8.8,0.0
14776,741,2025-11-13,Present,9.1,0.6
14777,741,10/02/2025,Present,8.4,0.0
14778,741,2025-04-07,Absent,0.0,
14779,741,2025-06-11,Absent,0.0,0.0
14780,741,2025-06-03,Absent,0.0,0.0
14781,742,20/05/2025,Present,7.1,0.8
14782,742,2025-06-10,Present,8.8,0.0
14783,742,2025-12-20,Present,8.8,0.0
14784,742,25/08/2025,Present,9.0,0.0
14785,742,2025-02-17,Present,8.2,0.0
14786,742,2025-08-18,Present,9.1,0.0
14787,742,2025-10-20,Present,7.4,0.0
14788,742,2025-05-04,Present,7.6,
14789,742,2025-08-12,Present,7.3,0.0
14790,742,2025-03-21,Absent,0.0,0.0
14791,742,2025-10-10,Present,9.0,0.0
14792,742,18-Aug-2025,Present,7.6,0.0
14793,742,01/08/2025,PRESENT,7.4,0.0
14794,742,2025-03-31,Present,8.6,0.0
14795,742,2025-07-06,Absent,0.0,0.0
14796,742,2025-08-01,Present,7.2,
14797,742,2025-02-09,Present,7.3,0.5
14798,742,2025-11-30,Present,8.7,0.0
14799,743,2025-05-06,Present,8.4,0.0
14800,743,08-Jul-2025,Present,7.5,0.0
14801,743,11-21-2025,Present,7.6,0.0
14802,743,2025-07-05,Absent,0.0,0.0
14803,743,2025-02-02,Absent,0.0,0.0
14804,743,2025-12-04,Present,9.0,0.0
14805,743,2025-10-05,Absent,0.0,0.0
14806,743,2025-07-30,Late,6.0,0.0
14807,743,2025-05-14,Absent,0.0,0.0
14808,743,2025-01-27,Absent,0.0,0.0
14809,743,05/11/2025,Present,8.7,0.0
14810,743,13/11/2025,Absent,0.0,0.0
14811,743,2025-09-19,Present,8.1,1.3
14812,743,03-Jun-2025,Present,9.4,0.0
14813,743,2025-04-19,Absent,0.0,0.0
14814,743,2025-11-24, Absent,0.0,0.0
14815,743,2025-04-03,Absent,0.0,0.0
14816,743,2025-08-09,Absent,0.0,0.0
14817,743,2025-09-30,Present,8.4,
14818,743,2025-11-28,absent,0.0,0.0
14819,743,2025-12-22,Present,7.3,1.9
14820,743,2025-05-08,PRESENT,7.8,0.0
14821,743,2025-05-26,Present,7.5,0.0
14822,743,2025-06-20,Present,9.3,0.0
14823,743,2025-05-12,Present,9.2,0.0
14824,743,2025-05-20,Present,7.5,0.0
14825,743,2025-06-12,Absent,0.0,0.0
14826,743,2025-12-24,Present,,0.0
14827,743,2025-03-12,Present,8.9,1.2
14828,743,2025-06-27,Present,8.5,0.0
14829,743,2025-05-18,Absent,0.0,0.0
14830,743,2025-06-29,Absent,0.0,
14831,744,31/01/2025,Present,8.7,2.8
14832,744,2025-11-18,Present,8.8,3.0
14833,744,11-16-2025,Present,9.4,0.0
14834,744,2025-10-31,Present,7.9,0.0
14835,744,03-21-2025,Present,9.2,0.0
14836,744,2025-04-29,Present,7.1,0.0
14837,744,2025-07-13,Present,7.7,0.0
14838,744,02/11/2025,Present,7.1,0.0
14839,744,2025-03-07,Present,8.6,0.0
14840,744,2025-05-11,Present,7.3,3.5
14841,744,2025-03-26,Present,8.6,0.0
14842,744,2025-04-18,Leave,0.0,0.0
14843,744,2025-07-01,PRESENT,7.1,3.0
14844,744,2025-08-30,Present,9.2,0.0
14845,744,2025-06-25,Present,8.7,0.0
14846,744,2025-01-20,Present,7.1,0.0
14847,744,2025-11-20,Present,9.1,0.0
14848,744,2025-11-15,Present,8.8,0.0
14849,744,13-Jan-2025,Present,7.9,0.0
14850,744,30/12/2025,Present,7.8,0.0
14851,744,2025-07-15,Present,8.2,
14852,744,2025-06-04,Present,9.2,0.0
14853,744,2025-06-26,Present,7.6,0.0
14854,744,2025-12-21,Present,7.3,0.0
14855,744,2025-04-28,Present,9.2,0.0
14856,744,29/05/2025,Present,7.1,3.7
14857,745,16-Dec-2025,Present,7.8,0.0
14858,745,2025-09-16,present,8.3,0.0
14859,745,10-08-2025,Present,7.3,0.0
14860,745,29-Sep-2025,Present,9.3,3.1
14861,745,2025-10-17,Present,9.3,0.0
14862,745,2025-09-18, Late,6.5,0.0
14863,745,2025-04-12,Absent,0.0,0.0
14864,745,2025-02-06,Present,7.5,0.0
14865,745,2025-07-05,Present,7.8,0.0
14866,745,12-15-2025,Present,8.2,0.0
14867,745,22-Nov-2025,Present,8.5,3.7
14868,745,2025-08-19,Present,8.0,0.0
14869,745,08-03-2025,Absent,0.0,0.0
14870,745,2025-06-13,Present,8.8,0.0
14871,745,2025-08-28,Absent,0.0,
14872,745,2025-04-18,Present,9.4,0.0
14873,745,2025-10-01,Present,7.4,0.0
14874,745,2025-07-02,Present,9.2,0.0
14875,745,01-28-2025,Present,8.1,0.0
14876,745,2025-01-17,Present,8.8,1.5
14877,745,2025-06-24,Present,7.8,0.0
14878,745,2025-03-06,Absent,0.0,0.0
14879,745,2025-07-24,Present,7.1,
14880,745,01-25-2025,Present,9.4,0.0
14881,745,2025-04-17,Present,9.0,0.0
14882,745,2025-05-13,Present,7.2,0.0
14883,746,2025-09-11,Late,7.5,0.0
14884,746,2025-03-18,Present,8.5,0.0
14885,746,2025-05-18,Absent,0.0,0.0
14886,746,2025-09-02,Late,7.1,0.7
14887,746,2025-09-05,Absent,0.0,0.0
14888,746,2025-10-05,Present,8.0,0.0
14889,746,2025-01-01,Absent,0.0,0.0
14890,746,03/04/2025,Absent,0.0,0.0
14891,746,2025-04-11,Present,8.7,0.0
14892,746,03-Apr-2025,Present,7.3,0.0
14893,746,2025-02-06,Present,8.2,0.0
14894,746,2025-11-19,Leave,0.0,0.0
14895,746,2025-03-06,Present,8.1,1.3
14896,746,2025-11-23,Present,7.8,0.0
14897,746,2025-12-06,Present,9.4,0.0
14898,746,2025-01-15,Present,7.7,0.0
14899,746,2025-06-27,Late,5.1,0.0
14900,746,2025-07-07,Absent,0.0,0.0
14901,746,2025-12-25,Present,,0.0
14902,746,2025-02-24,Present,8.7,0.0
14903,746,2025-04-09,Absent,0.0,0.0
14904,746,2025-01-03,Absent,0.0,
14905,746,2025-07-17,Absent,0.0,0.0
14906,746,2025-09-26,Late,6.7,3.1
14907,746,2025-03-23,Present,7.1,0.0
14908,746,2025-01-31,Present,8.0,0.0
14909,747,2025-02-05,Present,8.9,0.0
14910,747,2025-07-13,Present,9.3,0.0
14911,747,20/01/2025,Present,8.5,0.7
14912,747,2025-06-01,Absent,0.0,0.0
14913,747,2025-12-06,Absent,0.0,0.0
14914,747,2025-07-23,Present,8.0,0.0
14915,747,2025-06-03,Late,4.7,0.0
14916,747,2025-05-24,Present,8.9,0.7
14917,747,2025-01-25,Present,7.5,2.0
14918,747,2025-08-21,Present,8.2,0.0
14919,747,2025-08-21,Present,8.0,0.0
14920,747,2025-03-26,Absent,0.0,0.0
14921,747,2025-03-04,Present,8.2,3.0
14922,747,2025-08-24,Absent,0.0,
14923,747,2025-11-08,Absent,0.0,0.0
14924,747,2025-12-05,ABSENT,0.0,0.0
14925,747,2025-11-14,Present,7.9,0.0
14926,747,2025-01-24,Present,8.4,0.0
14927,747,2025-08-22,Absent,0.0,0.0
14928,747,2025-06-26,Present,7.8,0.0
14929,747,2025-11-23,Present,7.9,0.0
14930,747,2025-06-19,Present,8.5,0.0
14931,747,06-Jul-2025,Leave,0.0,0.0
14932,747,2025-01-11,Present,8.2,0.0
14933,747,2025-04-26,Late,6.7,0.0
14934,747,13/06/2025,present,8.4,0.0
14935,747,2025-05-24,Present,9.0,0.0
14936,747,2025-02-12,Present,8.1,2.2
14937,747,2025-10-26,Present,8.7,0.0
14938,747,26/10/2025,Present,7.6,0.0
14939,747,05-Sep-2025,present,8.0,0.0
14940,747,2025-07-25,Absent,0.0,0.0
14941,748,2025-04-22,Present,8.6,
14942,748,2025-05-28,Present,7.1,0.0
14943,748,16/05/2025,Present,8.1,2.6
14944,748,2025-11-10,Present,9.4,0.0
14945,748,2025-08-26,Present,9.2,1.5
14946,748,2025-03-20,Present,8.3,0.0
14947,748,2025-06-28,Present,7.1,0.0
14948,748,2025-04-14,Present,7.6,0.0
14949,748,2025-08-11,Present,8.9,0.0
14950,749,2025-02-15,Present,7.3,0.0
14951,749,2025-03-13,Present,7.6,3.8
14952,749,2025-03-14,Present,9.1,0.0
14953,749,27/01/2025,Late,6.8,0.0
14954,749,2025-09-17,Late,7.1,0.0
14955,749,2025-03-31,Present,8.9,0.0
14956,749,2025-12-17,Present,7.3,2.3
14957,749,2025-01-28,Present,8.1,0.0
14958,749,13/05/2025,Present,7.8,0.0
14959,749,2025-11-23,Present,9.1,2.1
14960,749,20-Dec-2025,Present,7.2,0.0
14961,749,2025-12-22,Absent,0.0,0.0
14962,749,03-27-2025,Present,7.7,0.0
14963,749,2025-06-04,Present,7.6,0.0
14964,749,2025-01-31,Present,,0.0
14965,749,2025-08-26,Present,8.6,2.5
14966,749,2025-02-21,Absent,0.0,0.0
14967,749,2025-02-24,Present,8.3,0.0
14968,749,2025-01-01,Present,8.6,0.0
14969,749,2025-12-04,Present,8.9,
14970,749,2025-08-08,Present,8.4,0.0
14971,749,2025-03-07,Absent,0.0,0.0
14972,749,2025-03-19,Present,9.3,0.0
14973,749,2025-12-01,Present,,4.0
14974,749,2025-08-20,present,8.7,0.0
14975,749,2025-10-01,Present,9.3,0.0
14976,749,2025-05-21,Present,8.0,0.0
14977,749,2025-06-07,Absent,0.0,0.0
14978,749,2025-08-31,Present,9.1,0.0
14979,749,2025-11-07,Present,9.3,0.0
14980,749,2025-10-19,Present,9.3,0.0
14981,749,2025-05-30,Present,9.1,0.0
14982,749,2025-06-12,Present,8.0,0.0
14983,749,03-Oct-2025,Present,7.4,0.0
14984,749,2025-12-22,Present,7.8,0.0
14985,750,04-24-2025,present,8.9,0.0
14986,750,2025-02-15,Present,7.6,
14987,750,2025-01-18,Leave,0.0,0.0
14988,750,2025-03-24,Present,8.2,0.0
14989,750,2025-12-03,Present,8.4,0.0
14990,750,2025-02-21,Present,8.5,0.0
14991,750,2025-11-11,Present,9.3,0.0
14992,750,2025-02-01,Present,8.7,0.0
14993,750,2025-02-09,Present,9.0,0.0
14994,750,2025-02-19,Present,8.5,0.0
14995,750,2025-12-08,Present,9.1,0.0
14996,750,2025-04-25,Absent,0.0,
14997,750,2025-06-07,Present,7.7,0.0
14998,750,2025-06-22,Present,7.5,0.0
14999,750,12-26-2025,Absent,0.0,0.0
15000,750,2025-11-23,Present,9.3,0.0
15001,750,2025-12-28,PRESENT,8.7,0.0
15002,750,2025-04-28,Present,8.7,0.0
15003,750,2025-05-30,Absent,0.0,0.0
15004,750,06/03/2025,Present,8.2,0.0
15005,750,2025-10-24,Present,7.9,0.0
15006,750,2025-01-09,Present,8.4,0.0
15007,750,2025-09-18,Absent,0.0,0.0
15008,750,2025-12-23,Present,7.3,0.0
15009,750,2025-12-05,present,8.1,0.0
15010,750,2025-01-14, Present,8.1,0.0
15011,750,2025-01-30,Present,8.3,2.7
15012,750,2025-09-25,Leave,0.0,0.0
15013,750,2025-04-13,Present,9.4,
15014,751,2025-07-28,PRESENT,8.6,0.0
15015,751,2025-02-01,Present,9.2,0.0
15016,751,2025-09-13,Present,8.4,0.0
15017,751,2025-05-08,Present,8.6,0.7
15018,751,26-Dec-2025,Present,7.3,0.0
15019,751,26/08/2025,Present,8.4,
15020,751,2025-10-02,Present,9.0,0.0
15021,751,2025-01-11,present,8.4,0.0
15022,751,06-04-2025,Late,7.1,0.0
15023,751,2025-03-13,Present,9.4,0.0
15024,751,2025-06-04,Present,7.4,1.9
15025,751,2025-11-23,Present,8.7,0.0
15026,751,2025-02-23,Present,7.8,0.0
15027,751,2025-12-30,Present,7.7,0.0
15028,751,2025-06-28,Present,9.0,0.0
15029,751,2025-07-13,Late,7.4,
15030,751,2025-04-16, Present,8.9,0.0
15031,751,2025-04-06,Present,8.3,2.0
15032,751,12-10-2025,Present,8.3,0.0
15033,751,2025-08-27,Present,8.2,0.0
15034,751,2025-05-17,absent,0.0,0.0
15035,752,2025-02-23,Present,8.3,0.0
15036,752,10/05/2025,Late,5.1,0.0
15037,752,2025-08-06,Present,9.3,0.0
15038,752,2025-03-08,Leave,0.0,0.0
15039,752,09/11/2025,Present,8.9,0.0
15040,752,2025-02-28,Present,8.7,0.0
15041,752,2025-09-02,PRESENT,9.4,0.0
15042,752,2025-05-07,Present,7.7,0.0
15043,752,2025-11-19,Present,7.2,0.0
15044,753,2025-11-25,Present,9.1,0.0
15045,753,2025-06-17,Absent,0.0,0.0
15046,753,2025-01-12,present,9.5,0.0
15047,753,2025-05-14,Present,8.4,0.0
15048,753,2025-01-23,Present,7.1,0.0
15049,753,2025-10-01,Present,9.0,
15050,753,26/04/2025,Present,7.2,0.0
15051,753,2025-04-02,Present,8.4,1.5
15052,753,2025-10-02,Present,9.3,
15053,753,2025-11-07,Present,8.1,0.0
15054,753,07/03/2025,Present,9.2,0.0
15055,753,05-27-2025,Present,7.7,0.0
15056,753,2025-10-05,Present,8.0,0.0
15057,753,2025-01-08,Present,9.4,0.0
15058,753,2025-05-08,Present,7.5,0.0
15059,753,2025-12-25,Present,8.4,0.0
