ReviewID,EmployeeID,ReviewDate,PerformanceRating,TrainingHours,ReviewerEmployeeID
1950,704,2023-09-23,1.0,5.5,283
1951,704,04-10-2025,1.0,11.6,182
1952,705,2025-05-02,3.0,4.8,247
1953,705,2025-07-22,2.0,24.0,645
1954,705,2025-09-24,2.0,12.7,207
1955,705,09/12/2025,2.0,6.5,439
1956,705,2025-12-18,2.0,4.1,590
1957,706,08-20-2023,4.0,18.1,557
1958,706,2024-05-24,4.0,9.0,231
1959,707,2022-12-13,4.0,14.5,898
1960,707,2023-08-14,3.0,0.0,106
1961,707,2024-06-05,3.0,0.0,127
1962,708,2024-11-05,3.0,,771
1963,708,2025-03-08,2.0,14.4,585
1964,708,2025-03-23,2.0,3.6,533
1965,708,2025-04-17,2.0,16.3,43
1966,709,2024-06-02,4.0,7.3,399
1967,711,2022-06-12,3.0,12.4,594
1968,711,2023-05-09,3.0,11.5,219
1969,711,07-Jan-2024,3.0,15.5,22
1970,711,2024-04-25,3.0,4.9,636
1971,711,2024-07-06,3.0,25.4,434
1972,711,2025-11-09,3.0,14.3,421
1973,712,2024-12-23,3.0,8.0,618
1974,712,2025-02-18,2.0,18.5,128
1975,712,24-Apr-2025,3.0,0.0,426
1976,712,11-30-2025,2.0,4.0,385
1977,712,2025-12-23,3.0,4.6,887
1978,712,2025-12-30,3.0,13.4,56
1979,713,2025-01-26,3.0,19.6,461
1980,713,2025-03-19,3.0,9.3,987
1981,713,2025-07-19,3.0,8.3,195
1982,715,2023-05-28,2.0,19.6,268
1983,716,2025-09-10,4.0,0.0,427
1984,716,06-Oct-2025,4.0,10.2,191
1985,716,17-Oct-2025,3.0,1.0,825
1986,716,2025-10-22,4.0,13.7,228
1987,717,2024-10-18,,18.0,83
1988,719,2022-09-24,5.0,11.7,703
1989,719,2023-03-10,5.0,17.6,77
1990,719,2023-07-03,5.0,16.5,736
1991,719,2025-09-06,5.0,11.5,48
1992,719,2025-10-30,4.0,8.9,569
1993,721,03/10/2023,5.0,13.2,556
1994,721,2023-12-21,4.0,20.0,501
1995,721,12-28-2023,4.0,5.7,483
1996,721,2024-04-01,4.0,2.9,196
1997,721,2025-07-21,4.0,5.3,951
1998,722,20/11/2025,2.0,7.9,991
1999,723,2023-04-10,3.0,11.1,910
2000,724,2025-01-18,5.0,2.3,804
2001,724,2025-08-17,5.0,12.8,842
2002,724,2025-09-13,5.0,0.0,529
2003,724,2025-10-14,5.0,8.9,97
2004,724,2025-11-04,5.0,6.6,880
2005,725,2024-08-16,4.0,17.0,946
2006,725,2025-01-16,4.0,25.3,464
2007,725,2025-02-05,4.0,13.6,940
2008,725,07/06/2025,4.0,21.5,12
2009,725,2025-09-01,5.0,2.7,711
2010,726,2024-11-06,4.0,17.1,522
2011,726,2025-01-08,5.0,9.6,677
2012,726,2025-02-05,4.0,12.6,520
2013,727,2024-02-10,4.0,12.3,612
2014,727,2024-04-07,2.0,12.9,556
2015,727,2024-07-26,4.0,,219
2016,727,2024-07-30,4.0,18.9,231
2017,727,2024-11-08,3.0,12.3,921
2018,727,01/12/2024,2.0,21.7,546
2019,727,03-26-2025,3.0,8.8,68
2020,728,2023-03-27,4.0,,621
2021,728,2023-06-16,3.0,4.1,765
2022,728,2024-02-03,4.0,7.0,46
2023,728,2025-03-13,4.0,7.3,111
2024,729,09-25-2025,4.0,17.5,313
2025,729,2025-10-23,4.0,7.2,205
2026,729,2025-11-04,5.0,8.5,611
2027,730,10-20-2024,4.0,17.7,386
2028,730,2024-12-10,5.0,5.5,987
2029,731,2025-07-22,3.0,19.8,616
2030,731,2025-11-06,2.0,31.2,534
2031,732,2025-02-15,5.0,11.9,528
2032,732,2025-02-25,5.0,17.3,897
2033,732,2025-06-14,5.0,8.9,289
2034,732,2025-09-14,4.0,8.7,255
2035,733,2025-11-15,4.0,0.0,183
2036,733,2025-11-28,4.0,5.0,377
2037,733,2025-12-20,4.0,9.6,739
2038,735,2025-12-28,2.0,17.5,13
2039,736,2023-09-16,2.0,6.7,790
2040,736,25/05/2024,2.0,6.4,238
2041,736,2025-10-01,1.0,0.0,683
2042,738,2025-06-20,2.0,16.0,585
2043,738,2025-08-03,2.0,26.5,424
2044,738,2025-10-20,4.0,8.3,157
2045,739,2024-09-12,2.0,21.0,187
2046,739,2024-09-21,3.0,21.1,861
2047,739,2024-12-16,3.0,10.4,231
2048,739,2025-11-20,3.0,15.5,37
2049,741,2025-08-14,2.0,21.8,115
2050,741,2025-09-22,1.0,21.7,935
2051,742,2025-11-30,2.0,13.2,623
2052,743,05-03-2024,3.0,0.0,235
2053,743,2024-06-24,2.0,3.2,520
2054,743,07-19-2024,3.0,7.2,364
2055,743,26/03/2025,3.0,22.8,332
2056,743,2025-04-15,3.0,17.4,707
2057,743,2025-07-18,3.0,3.0,373
2058,743,02-Sep-2025,3.0,17.0,373
2059,744,2025-08-28,2.0,14.3,869
2060,744,2025-09-08,2.0,5.8,693
2061,744,2025-09-09,3.0,29.4,948
2062,744,2025-11-12,2.0,17.8,386
2063,744,2025-11-14,3.0,8.2,959
2064,744,13/12/2025,4.0,5.3,892
2065,745,2025-05-31,1.0,15.7,142
2066,745,2025-06-17,3.0,18.0,303
2067,745,24/07/2025,1.0,7.1,314
2068,745,14/08/2025,3.0,24.6,233
2069,745,23/08/2025,2.0,7.4,422
2070,745,2025-11-26,3.0,11.4,507
2071,746,2023-11-20,2.0,5.8,92
2072,746,06-Aug-2024,2.0,34.7,89
2073,746,2025-03-19,3.0,6.7,17
2074,746,2025-08-22,4.0,16.3,514
2075,746,2025-11-01,3.0,6.3,42
2076,746,2025-11-09,2.0,11.7,55
2077,748,2025-12-15,1.0,8.1,909
2078,749,2023-04-27,4.0,22.5,915
2079,749,2024-07-09,4.0,18.5,283
2080,749,2025-12-06,3.0,21.3,633
2081,751,2023-08-24,2.0,13.0,265
2082,751,2024-03-15,3.0,13.7,866
2083,751,13/11/2024,3.0,2.1,977
2084,751,2025-09-27,2.0,20.0,539
2085,752,2024-06-10,3.0,11.2,273
2086,752,2024-09-11,3.0,18.9,144
2087,752,2025-10-01,3.0,19.3,381
2088,756,2023-10-21,4.0,20.1,347
2089,756,2024-10-05,4.0,7.5,763
2090,757,2025-08-11,4.0,11.4,958
2091,757,2025-09-11,2.0,19.3,72
2092,757,2025-11-09,2.0,0.0,7
2093,757,2025-11-21,3.0,5.3,372
2094,757,2025-12-15,3.0,12.4,795
2095,758,2023-09-25,1.0,16.9,367
2096,758,21-Nov-2023,2.0,3.4,420
2097,758,2024-06-24,1.0,0.0,353
2098,759,2024-01-10,3.0,4.5,979
2099,759,2024-01-31,3.0,10.5,264
2100,759,03-03-2024,2.0,0.0,197
2101,759,2025-01-27,4.0,11.6,869
2102,759,2025-09-13,4.0,21.3,315
2103,760,2023-05-23,3.0,13.4,633
2104,761,2023-03-29,4.0,26.8,936
2105,761,2023-04-03,4.0,5.5,810
2106,761,2023-04-04,4.0,18.4,74
2107,761,2023-04-16,3.0,16.0,823
2108,761,15/06/2023,5.0,5.1,136
2109,761,2024-01-23,,21.3,461
2110,761,2024-02-09,4.0,4.1,474
2111,761,2024-07-09,5.0,16.6,385
2112,763,2024-02-08,5.0,21.0,985
2113,763,2025-02-12,5.0,11.3,408
2114,764,2023-11-20,4.0,24.7,303
2115,764,20/03/2025,2.0,3.8,306
2116,764,2025-03-26,2.0,9.4,114
2117,764,2025-10-12,3.0,5.5,100
2118,764,2025-10-15,4.0,0.0,133
2119,765,2025-06-29,3.0,13.0,516
2120,767,2025-03-07,4.0,13.0,514
2121,768,2024-04-22,1.0,5.5,496
2122,768,2024-07-14,3.0,2.4,997
2123,768,2024-11-06,3.0,0.7,753
2124,769,2024-01-19,1.0,4.4,727
2125,769,2024-04-01,3.0,,637
2126,769,04-28-2024,3.0,12.6,263
2127,769,2024-07-17,2.0,22.2,57
2128,769,2025-03-12,3.0,2.9,676
2129,769,2025-08-08,2.0,25.9,760
2130,769,27/12/2025,3.0,0.0,908
2131,770,2024-09-18,1.0,,742
2132,770,03-27-2025,2.0,4.6,577
2133,770,2025-06-21,2.0,24.8,870
2134,771,2023-04-08,4.0,24.8,448
2135,771,28/05/2023,3.0,10.6,72
2136,771,2023-12-02,3.0,11.9,646
2137,771,2025-03-17,2.0,9.1,428
2138,771,2025-06-22,4.0,0.0,538
2139,772,11-17-2025,3.0,18.6,644
2140,772,2025-12-14,4.0,0.0,768
2141,772,25/12/2025,4.0,10.4,923
2142,775,2023-06-16,2.0,17.5,394
2143,775,2023-09-03,2.0,12.1,894
2144,775,2024-10-31,2.0,12.3,242
2145,775,2024-12-03,2.0,7.8,707
2146,775,2025-01-07,3.0,16.3,544
2147,775,2025-01-17,4.0,18.4,705
2148,776,2025-12-21,3.0,22.2,130
2149,777,2022-10-29,1.0,24.4,4
2150,777,2024-01-22,2.0,8.4,605
2151,777,2024-01-26,3.0,15.6,477
2152,777,08/04/2024,3.0,14.4,245
2153,777,2024-04-21,1.0,5.9,895
2154,777,2024-11-14,1.0,7.4,784
2155,777,2025-09-03,3.0,11.8,217
2156,777,2025-12-16,1.0,13.7,201
2157,778,2025-09-23,4.0,8.3,945
2158,778,2025-12-04,4.0,11.6,534
2159,779,2024-01-01,5.0,16.6,166
2160,779,06-29-2024,5.0,1.6,722
2161,779,2025-03-17,5.0,0.0,281
2162,779,2025-04-24,4.0,3.2,862
2163,780,12-01-2024,2.0,13.1,61
2164,780,2024-12-09,2.0,24.1,300
2165,780,2025-03-16,3.0,9.4,630
2166,780,2025-05-25,3.0,24.5,457
2167,780,2025-06-19,3.0,10.9,643
2168,780,13-Jul-2025,1.0,14.6,682
2169,780,2025-10-01,3.0,5.8,237
2170,780,2025-12-23,3.0,11.3,285
2171,781,2024-05-03,5.0,26.8,400
2172,781,2024-05-03,5.0,11.3,901
2173,781,2025-10-18,5.0,17.2,215
2174,783,2025-12-03,2.0,28.7,675
2175,784,2025-09-02,2.0,16.8,268
2176,784,2025-10-18,3.0,9.7,493
2177,785,2024-11-23,4.0,19.6,872
2178,785,22-May-2025,4.0,15.8,347
2179,785,2025-10-08,4.0,18.4,582
2180,786,2025-09-25,3.0,9.5,15
2181,786,2025-09-27,3.0,21.5,73
2182,786,2025-09-30,2.0,4.7,972
2183,786,16/10/2025,5.0,14.2,797
2184,787,2025-07-07,2.0,18.4,858
2185,787,2025-09-08,2.0,0.0,170
2186,788,2025-11-22,4.0,6.2,76
2187,789,2025-07-21,4.0,14.6,817
2188,789,2025-07-26,4.0,0.0,998
2189,789,2025-08-13,4.0,15.6,746
2190,789,2025-08-22,,0.0,575
2191,789,2025-09-30,3.0,18.0,540
2192,789,01-Oct-2025,3.0,18.6,422
2193,789,2025-10-19,4.0,9.9,394
2194,789,2025-11-15,3.0,5.6,34
2195,789,2025-11-16,5.0,22.1,521
2196,789,2025-11-18,4.0,21.1,673
2197,789,11-29-2025,5.0,11.9,566
2198,789,10/12/2025,4.0,7.3,178
2199,790,2025-12-07,4.0,13.4,243
2200,790,2025-12-10,4.0,13.9,962
2201,791,2023-07-14,2.0,16.7,253
2202,791,2023-08-13,4.0,6.8,673
2203,791,05-16-2024,3.0,13.5,600
2204,792,2024-06-04,2.0,0.2,699
2205,792,2024-06-11,2.0,14.8,815
2206,792,2024-09-13,3.0,,294
2207,792,12-Nov-2024,3.0,11.1,371
2208,792,2024-11-18,3.0,16.7,461
2209,792,2025-07-29,4.0,14.4,20
2210,792,2025-12-14,2.0,10.5,215
2211,792,2025-12-24,4.0,19.1,82
2212,793,18-Mar-2025,4.0,7.9,675
2213,793,2025-04-22,3.0,16.7,106
2214,793,2025-05-31,3.0,17.5,58
2215,794,2025-12-25,2.0,8.3,840
2216,794,2025-12-26,2.0,13.6,89
2217,795,2024-04-04,2.0,0.9,870
2218,795,2024-07-20,2.0,12.5,493
2219,795,2024-09-15,3.0,5.7,193
2220,795,19/11/2024,3.0,2.8,59
2221,795,06-04-2025,2.0,9.6,524
2222,795,09/12/2025,2.0,1.1,102
2223,796,2024-03-06,4.0,8.4,285
2224,796,2024-10-11,4.0,,185
2225,797,2023-12-15,1.0,22.3,450
2226,798,2025-11-19,3.0,13.1,449
2227,799,2025-09-13,2.0,11.7,851
2228,799,2025-09-13,2.0,11.4,777
2229,799,09-30-2025,3.0,13.8,384
2230,799,2025-12-26,4.0,13.9,885
2231,801,2023-11-04,3.0,11.1,962
2232,801,2025-04-27,2.0,15.8,453
2233,802,2025-05-19,3.0,11.4,6
2234,802,2025-06-07,3.0,3.7,69
2235,803,2025-10-22,3.0,10.0,715
2236,803,2025-10-31,2.0,11.6,269
2237,804,2025-09-05,5.0,14.7,460
2238,804,2025-09-11,5.0,23.6,544
2239,804,2025-09-27,3.0,21.9,93
2240,804,10-Oct-2025,5.0,0.0,982
2241,805,2025-04-19,5.0,20.5,76
2242,805,11-01-2025,5.0,0.0,431
2243,806,2024-07-01,2.0,20.1,652
2244,806,2024-07-19,1.0,15.5,689
2245,806,2024-08-27,2.0,19.1,951
2246,806,2025-10-01,2.0,7.4,96
2247,807,2024-12-31,3.0,1.3,802
2248,807,2025-05-30,3.0,,572
2249,807,2025-11-26,4.0,14.0,397
2250,809,07-20-2025,2.0,22.8,79
2251,809,2025-08-14,4.0,12.9,787
2252,810,2023-11-24,2.0,7.7,445
2253,812,2025-09-02,4.0,14.2,961
2254,812,09-12-2025,5.0,5.1,496
2255,812,2025-09-18,5.0,14.1,934
2256,812,05-Nov-2025,4.0,14.3,862
2257,812,2025-12-20,5.0,6.3,164
2258,813,2025-04-22,4.0,13.1,206
2259,813,2025-05-16,4.0,11.3,969
2260,813,2025-07-12,4.0,11.4,102
2261,813,2025-08-05,4.0,20.5,578
2262,813,2025-12-24,3.0,2.0,416
2263,814,2025-03-01,4.0,31.3,84
2264,815,2024-11-20,3.0,26.9,900
2265,815,2024-11-29,3.0,6.9,847
2266,815,05-Mar-2025,3.0,19.6,101
2267,816,06-21-2023,3.0,10.3,275
2268,816,2024-05-12,4.0,6.6,877
2269,816,2024-12-17,4.0,18.7,11
2270,816,2025-04-13,4.0,18.4,29
2271,816,2025-08-14,4.0,5.0,532
2272,817,2024-10-13,4.0,4.4,744
2273,818,2022-07-17,2.0,3.7,681
2274,818,2023-09-23,2.0,12.7,680
2275,818,15-May-2025,2.0,4.9,620
2276,819,2023-09-14,3.0,11.0,20
2277,819,2024-01-08,3.0,3.3,800
2278,819,2025-05-30,2.0,10.2,897
2279,821,12/06/2025,1.0,17.7,710
2280,821,17-Jul-2025,2.0,24.5,110
2281,821,2025-10-02,2.0,6.2,713
2282,821,2025-12-15,1.0,18.5,629
2283,822,22/08/2025,2.0,8.7,104
2284,822,2025-09-02,4.0,16.9,108
2285,822,2025-10-09,3.0,19.6,570
2286,822,2025-11-05,3.0,24.6,906
2287,822,2025-11-30,3.0,9.0,512
2288,822,09/12/2025,2.0,11.7,23
2289,822,2025-12-29,3.0,0.0,1000
2290,824,2024-08-15,3.0,23.5,931
2291,824,2025-05-05,4.0,17.7,268
2292,824,30/08/2025,4.0,0.0,711
2293,824,2025-09-11,4.0,20.3,599
2294,824,2025-11-11,3.0,18.0,953
2295,824,2025-11-15,3.0,12.2,698
2296,825,2025-09-22,3.0,9.5,433
2297,826,2023-04-13,5.0,8.1,434
2298,826,2025-08-18,3.0,13.6,903
2299,827,2025-03-22,1.0,0.5,484
2300,827,15/07/2025,1.0,18.1,51
2301,828,30-Dec-2025,4.0,25.6,539
2302,829,2025-07-11,3.0,17.7,832
2303,829,11/07/2025,4.0,8.4,851
2304,829,2025-08-12,3.0,0.0,560
2305,831,2022-12-13,4.0,,564
2306,831,02-19-2024,3.0,9.0,183
2307,831,2024-09-02,4.0,16.4,24
2308,831,2025-04-14,,22.6,207
2309,832,2025-12-18,,2.1,850
2310,832,2025-12-30,3.0,9.1,377
2311,832,2025-12-31,4.0,9.0,150
2312,833,2024-10-15,2.0,5.7,828
2313,833,2025-03-01,6.0,5.7,62
2314,833,2025-09-26,2.0,22.2,68
2315,834,2025-08-12,3.0,9.2,956
2316,834,2025-08-25,4.0,18.0,717
2317,835,2023-08-16,3.0,15.9,963
2318,835,02/06/2024,2.0,28.5,19
2319,835,2025-04-04,3.0,10.8,409
2320,836,2025-09-19,3.0,13.4,804
2321,837,2024-09-14,2.0,1.0,390
2322,837,2024-09-23,3.0,11.8,695
2323,837,2024-09-25,3.0,28.6,803
2324,837,2024-10-10,2.0,17.2,788
2325,837,2025-06-07,2.0,14.6,868
2326,839,09-14-2024,4.0,18.3,279
2327,839,2025-07-08,4.0,7.4,524
2328,839,2025-07-08,0.0,23.9,57
2329,839,2025-08-23,4.0,11.9,573
2330,840,2025-11-07,4.0,9.6,715
2331,840,12-04-2025,3.0,18.2,259
2332,841,2025-01-01,1.0,6.4,384
2333,841,2025-01-17,2.0,22.4,470
2334,841,12-Apr-2025,2.0,15.4,675
2335,842,09-06-2024,3.0,19.6,25
2336,842,2025-03-20,4.0,18.6,144
2337,842,2025-04-16,3.0,3.9,197
2338,842,2025-06-20,4.0,8.1,97
2339,843,2025-09-22,3.0,14.5,703
2340,843,26/09/2025,4.0,18.3,395
2341,843,2025-10-18,3.0,2.8,574
2342,844,12-12-2025,4.0,0.0,688
2343,844,2025-12-25,3.0,17.2,392
2344,844,2025-12-26,4.0,10.5,602
2345,844,30-Dec-2025,3.0,5.0,634
2346,845,2025-11-06,1.0,2.8,98
2347,845,2025-12-06,1.0,18.1,989
2348,846,2022-07-27,5.0,19.3,47
2349,846,2023-09-06,5.0,1.0,109
2350,846,2024-06-05,,1.5,433
2351,846,2025-01-18,5.0,10.4,561
2352,846,16/11/2025,5.0,7.8,300
2353,847,2023-12-24,2.0,13.3,150
2354,847,2024-10-07,3.0,8.3,173
2355,847,2025-07-19,3.0,2.4,750
2356,848,2025-07-29,2.0,29.1,179
2357,848,2025-09-21,4.0,13.4,227
2358,848,2025-12-22,3.0,19.2,532
2359,849,2025-09-10,1.0,0.0,629
2360,849,2025-10-04,2.0,9.7,694
2361,849,2025-11-30,2.0,10.4,979
2362,849,12/12/2025,2.0,6.1,194
2363,850,2023-08-22,4.0,,477
2364,850,03/11/2023,3.0,12.8,402
2365,850,2024-01-31,5.0,19.0,971
2366,850,2024-05-05,4.0,2.5,845
2367,850,2025-01-08,3.0,4.9,53
2368,850,2025-07-25,5.0,23.5,282
2369,851,2022-04-15,4.0,2.3,896
2370,851,2024-06-29,4.0,5.2,716
2371,851,2025-06-28,4.0,21.0,898
2372,852,2025-04-29,4.0,10.6,756
2373,853,27/07/2025,3.0,5.6,155
2374,853,2025-08-01,2.0,26.3,358
2375,853,07/10/2025,2.0,0.0,800
2376,853,2025-11-12,5.0,12.1,973
2377,854,11/08/2024,4.0,17.5,208
2378,854,2025-03-15,5.0,1.3,453
2379,854,2025-08-09,5.0,19.0,437
2380,854,2025-10-22,5.0,14.3,173
2381,855,2024-12-15,5.0,0.0,742
2382,855,2025-02-11,4.0,14.1,579
2383,856,01-16-2024,1.0,7.8,186
2384,856,2024-06-28,2.0,6.4,733
2385,856,01-08-2025,1.0,21.0,456
2386,856,2025-11-19,2.0,11.4,133
2387,857,2024-05-04,3.0,20.2,407
2388,857,2024-08-10,3.0,17.2,475
2389,857,2025-06-09,3.0,0.0,378
2390,857,2025-06-16,4.0,20.8,994
2391,858,2022-11-07,3.0,19.1,220
2392,858,2024-04-21,3.0,11.3,987
2393,858,2024-10-22,5.0,9.7,17
2394,858,2025-07-23,4.0,0.0,247
2395,859,2024-02-26,4.0,6.3,683
2396,859,2024-07-11,3.0,9.5,248
2397,860,05-Aug-2024,3.0,11.1,794
2398,861,2024-04-11,4.0,21.4,808
2399,861,2024-08-11,5.0,17.2,846
2400,862,2023-10-26,4.0,18.8,529
2401,862,2025-01-24,3.0,23.6,209
2402,862,2025-07-30,2.0,6.5,5
2403,862,2025-08-14,3.0,9.6,736
2404,862,2025-10-19,4.0,3.1,411
2405,863,2023-09-12,3.0,7.3,126
2406,863,2024-05-18,3.0,13.6,876
2407,863,2025-10-24,4.0,6.3,453
2408,864,2025-05-09,,3.4,153
2409,864,09-02-2025,2.0,3.3,598
2410,864,2025-11-13,2.0,15.4,306
2411,864,2025-12-18,3.0,6.0,139
2412,865,2025-08-19,2.0,12.9,738
2413,867,09-26-2024,2.0,2.1,599
2414,867,2025-06-27,3.0,13.5,960
2415,867,2025-09-09,3.0,15.2,72
2416,867,2025-11-22,3.0,3.2,440
2417,869,2025-02-14,2.0,16.1,711
2418,869,2025-06-17,2.0,19.7,631
2419,870,2024-06-15,2.0,0.0,37
2420,870,2025-11-03,3.0,11.1,276
2421,872,2025-12-12,2.0,10.0,933
2422,873,01-02-2025,2.0,18.0,2
2423,873,2025-11-07,3.0,,171
2424,874,08-Jul-2025,3.0,15.7,728
2425,874,12-Jul-2025,3.0,2.0,173
2426,874,2025-07-22,2.0,5.1,219
2427,874,2025-09-29,4.0,0.0,593
2428,874,18-Oct-2025,3.0,10.0,454
2429,875,2023-07-29,5.0,13.9,964
2430,875,2024-12-07,5.0,7.8,897
2431,875,2025-02-20,4.0,9.4,451
2432,875,22-Feb-2025,5.0,18.2,488
2433,875,09-19-2025,5.0,5.1,40
2434,875,2025-10-19,5.0,10.9,883
2435,875,2025-12-28,5.0,23.8,71
2436,876,2024-01-11,4.0,16.9,915
2437,876,2024-11-09,4.0,12.3,763
2438,878,2025-07-09,3.0,10.9,291
2439,878,2025-08-02,3.0,13.0,255
2440,878,2025-08-10,4.0,21.4,90
2441,878,11-17-2025,2.0,20.9,46
2442,879,2023-09-10,1.0,14.5,23
2443,879,11-14-2023,4.0,11.7,917
2444,879,2023-12-18,3.0,9.5,220
2445,879,2024-05-18,3.0,,414
2446,880,2025-06-12,2.0,11.1,669
2447,881,2023-10-16,2.0,11.0,37
2448,881,2024-06-06,3.0,13.1,603
2449,881,2025-12-24,2.0,10.3,189
2450,883,2025-03-11,3.0,12.6,843
2451,884,2025-12-02,2.0,10.6,270
2452,884,2025-12-10,2.0,12.7,151
2453,884,12-16-2025,2.0,20.2,509
2454,885,2024-03-15,4.0,1.0,967
2455,885,2024-06-09,4.0,18.5,559
2456,885,23/06/2024,3.0,16.6,63
2457,885,2024-09-27,4.0,4.4,243
2458,885,07-30-2025,4.0,13.5,796
2459,885,2025-07-31,4.0,4.1,286
2460,885,2025-10-15,5.0,0.0,193
2461,886,2024-04-03,3.0,16.4,843
2462,886,2024-06-19,2.0,18.9,555
2463,886,2025-01-07,2.0,12.9,802
2464,886,2025-06-14,3.0,13.9,564
2465,887,2023-10-25,4.0,8.0,885
2466,887,2023-11-11,5.0,6.2,810
2467,887,09/05/2024,5.0,7.1,563
2468,887,2024-08-09,5.0,24.5,136
2469,887,2024-09-02,5.0,19.4,947
2470,887,2024-09-17,5.0,4.5,506
2471,887,2025-07-18,5.0,12.7,653
2472,887,02/11/2025,4.0,17.0,367
2473,887,2025-12-16,5.0,20.0,703
2474,888,02/12/2025,4.0,13.0,829
2475,888,2025-12-16,,24.2,727
2476,889,2022-12-02,3.0,9.3,610
2477,889,2024-06-11,2.0,6.3,983
2478,889,2024-08-07,1.0,8.9,506
2479,889,2025-04-13,2.0,3.4,287
2480,889,2025-06-26,3.0,19.5,519
2481,890,2025-10-14,3.0,9.6,697
2482,891,2025-04-27,5.0,0.0,427
2483,891,2025-11-19,5.0,13.3,672
2484,892,02-28-2024,2.0,15.3,902
2485,892,2025-03-05,4.0,0.0,160
2486,892,2025-10-11,3.0,28.5,175
2487,893,2024-02-11,3.0,19.8,810
2488,893,01/03/2024,4.0,15.2,551
2489,894,2025-06-06,2.0,0.0,837
2490,894,2025-07-22,1.0,0.0,343
2491,894,2025-10-04,1.0,7.6,9
2492,895,2024-05-01,2.0,12.3,955
2493,895,2024-11-07,3.0,13.1,714
2494,895,2024-12-02,3.0,14.7,864
2495,895,2025-03-19,2.0,6.2,756
2496,895,2025-05-13,3.0,11.8,718
2497,896,2025-06-03,3.0,20.7,300
2498,896,2025-11-02,4.0,5.1,143
2499,897,2025-12-01,1.0,28.1,937
2500,897,2025-12-09,1.0,15.2,55
2501,897,2025-12-12,1.0,9.5,991
2502,898,2025-10-23,4.0,12.9,813
2503,898,2025-11-06,4.0,12.1,87
2504,899,2022-11-22,4.0,12.3,444
2505,899,2023-02-21,2.0,6.8,685
2506,899,20/03/2023,3.0,0.6,39
2507,899,04/08/2023,3.0,6.2,830
2508,899,05/04/2024,2.0,4.2,103
2509,899,2024-09-06,3.0,23.2,161
2510,900,2024-09-14,4.0,9.7,871
2511,900,2025-09-25,4.0,9.1,118
2512,900,2025-12-02,3.0,12.2,854
2513,901,2025-04-27,2.0,18.3,468
2514,901,2025-05-21,4.0,5.0,407
2515,901,2025-05-23,3.0,13.1,183
2516,901,26-Oct-2025,4.0,2.0,758
2517,903,2023-05-15,4.0,1.5,836
2518,903,2023-08-03,4.0,20.5,410
2519,903,2024-12-10,3.0,21.8,626
2520,903,2025-12-07,3.0,20.8,665
2521,904,11-23-2025,4.0,14.8,752
2522,904,2025-12-09,3.0,14.5,186
2523,904,29/12/2025,3.0,33.0,95
2524,905,2025-02-20,5.0,22.5,575
2525,906,2025-08-10,4.0,24.8,481
2526,907,2023-02-12,3.0,15.1,161
2527,907,2024-01-09,2.0,4.3,49
2528,909,2023-08-14,2.0,14.4,72
2529,909,26/08/2024,3.0,7.6,803
2530,910,2024-08-18,3.0,7.1,70
2531,911,2022-07-11,2.0,13.9,187
2532,911,23/01/2023,2.0,0.0,600
2533,911,2023-07-14,1.0,13.6,366
2534,911,2023-10-09,2.0,17.1,765
2535,911,2023-11-27,2.0,10.1,925
2536,911,2025-08-24,1.0,24.4,305
2537,912,2025-01-17,2.0,7.2,293
2538,912,2025-07-10,2.0,18.0,152
2539,912,2025-08-02,4.0,10.6,973
2540,912,2025-08-26,3.0,15.4,587
2541,912,2025-10-13,4.0,0.0,828
2542,912,2025-12-21,4.0,15.0,404
2543,914,2023-05-04,3.0,14.6,811
2544,914,2023-08-14,4.0,16.7,778
2545,914,2024-03-14,,13.0,469
2546,914,2025-05-27,3.0,10.5,930
2547,915,2024-10-08,4.0,11.7,70
2548,915,20/12/2024,4.0,12.1,538
2549,915,2025-10-06,4.0,7.1,883
2550,916,2025-07-05,1.0,9.7,503
2551,916,2025-07-12,1.0,12.9,38
2552,918,2024-02-17,2.0,24.5,274
2553,918,2024-11-11,2.0,17.0,399
2554,918,2025-03-19,2.0,0.0,146
2555,919,05-04-2025,1.0,0.0,216
2556,920,2024-02-24,2.0,23.7,295
2557,920,2024-08-07,1.0,0.0,750
2558,920,2025-12-20,3.0,8.2,363
2559,921,2023-04-17,3.0,18.3,205
2560,921,23-Apr-2023,3.0,,289
2561,921,2025-04-29,4.0,0.0,716
2562,921,2025-07-18,2.0,21.4,152
2563,921,21-Jul-2025,3.0,6.6,874
2564,922,2025-07-20,3.0,8.8,76
2565,923,2023-04-18,2.0,4.5,976
2566,923,11-28-2023,2.0,14.5,94
2567,924,22/04/2023,3.0,7.1,26
2568,924,2024-04-23,2.0,27.5,475
2569,925,2024-05-12,4.0,8.0,680
2570,925,2024-10-16,3.0,12.1,390
2571,925,2025-05-15,4.0,1.8,842
2572,925,2025-09-16,2.0,7.8,320
2573,925,2025-12-25,3.0,13.4,612
2574,926,2023-11-07,3.0,4.2,846
2575,927,2024-01-19,,26.1,531
2576,927,07-Mar-2024,3.0,8.4,832
2577,927,2024-07-23,4.0,2.4,228
2578,927,2025-05-29,2.0,,870
2579,927,2025-09-07,2.0,26.3,578
2580,928,2023-01-03,3.0,5.7,871
2581,928,05-03-2023,3.0,13.2,765
2582,928,2024-01-01,3.0,2.3,226
2583,928,2024-12-15,2.0,29.5,745
2584,929,10-14-2022,2.0,25.6,682
